source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Pacific Indemnity' / 'Plan 2' = $2,062 (6-month, x2)",Alamosa (81101),Pacific Indemnity,co-B-P2,4124
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Pacific Indemnity' / 'Plan 3' = $2,261 (6-month, x2)",Alamosa (81101),Pacific Indemnity,co-B-P3,4522
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Permanent General Assurance Corporation' / 'Plan 1' = $2,377 (6-month, x2)",Alamosa (81101),Permanent General Assurance Corporation,co-B-P1,4754
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Permanent General Assurance Corporation of Ohio' / 'Plan 1' = $1,413 (6-month, x2)",Alamosa (81101),Permanent General Assurance Corporation of Ohio,co-B-P1,2826
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 1' = $2,231 (6-month, x2)",Alamosa (81101),Privilege Underwriters Reciprocal Exchange,co-B-P1,4462
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 2' = $2,865 (6-month, x2)",Alamosa (81101),Privilege Underwriters Reciprocal Exchange,co-B-P2,5730
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 3' = $2,865 (6-month, x2)",Alamosa (81101),Privilege Underwriters Reciprocal Exchange,co-B-P3,5730
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Progressive Preferred Insurance Company' / 'Plan 1' = $735 (6-month, x2)",Alamosa (81101),Progressive Preferred Insurance Company,co-B-P1,1470
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Progressive Preferred Insurance Company' / 'Plan 2' = $907 (6-month, x2)",Alamosa (81101),Progressive Preferred Insurance Company,co-B-P2,1814
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Progressive Preferred Insurance Company' / 'Plan 3' = $928 (6-month, x2)",Alamosa (81101),Progressive Preferred Insurance Company,co-B-P3,1856
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Root Insurance Company' / 'Plan 1' = $1,247 (6-month, x2)",Alamosa (81101),Root Insurance Company,co-B-P1,2494
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Root Insurance Company' / 'Plan 2' = $1,473 (6-month, x2)",Alamosa (81101),Root Insurance Company,co-B-P2,2946
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Root Insurance Company' / 'Plan 3' = $1,719 (6-month, x2)",Alamosa (81101),Root Insurance Company,co-B-P3,3438
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Safeway Insurance Company' / 'Plan 1' = $1,156 (6-month, x2)",Alamosa (81101),Safeway Insurance Company,co-B-P1,2312
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Safeway Insurance Company' / 'Plan 2' = $1,378 (6-month, x2)",Alamosa (81101),Safeway Insurance Company,co-B-P2,2756
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Sentry Insurance A Mutual Company' / 'Plan 1' = $1,635 (6-month, x2)",Alamosa (81101),Sentry Insurance A Mutual Company,co-B-P1,3270
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Sentry Insurance A Mutual Company' / 'Plan 2' = $2,035 (6-month, x2)",Alamosa (81101),Sentry Insurance A Mutual Company,co-B-P2,4070
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Sentry Insurance A Mutual Company' / 'Plan 3' = $2,302 (6-month, x2)",Alamosa (81101),Sentry Insurance A Mutual Company,co-B-P3,4604
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Shelter Mutual Insurance Company' / 'Plan 1' = $1,257 (6-month, x2)",Alamosa (81101),Shelter Mutual Insurance Company,co-B-P1,2514
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Shelter Mutual Insurance Company' / 'Plan 2' = $1,447 (6-month, x2)",Alamosa (81101),Shelter Mutual Insurance Company,co-B-P2,2894
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Shelter Mutual Insurance Company' / 'Plan 3' = $1,591 (6-month, x2)",Alamosa (81101),Shelter Mutual Insurance Company,co-B-P3,3182
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Fire and Casualty Company' / 'Plan 1' = $1,453 (6-month, x2)",Alamosa (81101),State Farm Fire and Casualty Company,co-B-P1,2906
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Fire and Casualty Company' / 'Plan 2' = $1,736 (6-month, x2)",Alamosa (81101),State Farm Fire and Casualty Company,co-B-P2,3472
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Fire and Casualty Company' / 'Plan 3' = $1,893 (6-month, x2)",Alamosa (81101),State Farm Fire and Casualty Company,co-B-P3,3786
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Mutual Automobile Insurance Company' / 'Plan 1' = $1,176 (6-month, x2)",Alamosa (81101),State Farm Mutual Automobile Insurance Company,co-B-P1,2352
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Mutual Automobile Insurance Company' / 'Plan 2' = $1,409 (6-month, x2)",Alamosa (81101),State Farm Mutual Automobile Insurance Company,co-B-P2,2818
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'State Farm Mutual Automobile Insurance Company' / 'Plan 3' = $1,514 (6-month, x2)",Alamosa (81101),State Farm Mutual Automobile Insurance Company,co-B-P3,3028
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Teachers Insurance Company' / 'Plan 1' = $1,283 (6-month, x2)",Alamosa (81101),Teachers Insurance Company,co-B-P1,2566
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Teachers Insurance Company' / 'Plan 2' = $1,572 (6-month, x2)",Alamosa (81101),Teachers Insurance Company,co-B-P2,3144
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Teachers Insurance Company' / 'Plan 3' = $1,632 (6-month, x2)",Alamosa (81101),Teachers Insurance Company,co-B-P3,3264
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Tesla Property & Casualty, Inc.' / 'Plan 1' = $734 (6-month, x2)",Alamosa (81101),"Tesla Property & Casualty, Inc.",co-B-P1,1468
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Tesla Property & Casualty, Inc.' / 'Plan 3' = $964 (6-month, x2)",Alamosa (81101),"Tesla Property & Casualty, Inc.",co-B-P3,1928
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Cincinnati Insurance Company' / 'Plan 1' = $1,286 (6-month, x2)",Alamosa (81101),The Cincinnati Insurance Company,co-B-P1,2572
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Cincinnati Insurance Company' / 'Plan 2' = $1,520 (6-month, x2)",Alamosa (81101),The Cincinnati Insurance Company,co-B-P2,3040
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Cincinnati Insurance Company' / 'Plan 3' = $1,571 (6-month, x2)",Alamosa (81101),The Cincinnati Insurance Company,co-B-P3,3142
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Standard Fire Insurance Company' / 'Plan 1' = $1,053 (6-month, x2)",Alamosa (81101),The Standard Fire Insurance Company,co-B-P1,2106
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Standard Fire Insurance Company' / 'Plan 2' = $1,200 (6-month, x2)",Alamosa (81101),The Standard Fire Insurance Company,co-B-P2,2400
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'The Standard Fire Insurance Company' / 'Plan 3' = $1,259 (6-month, x2)",Alamosa (81101),The Standard Fire Insurance Company,co-B-P3,2518
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Toggle Insurance Company' / 'Plan 1' = $716 (6-month, x2)",Alamosa (81101),Toggle Insurance Company,co-B-P1,1432
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Toggle Insurance Company' / 'Plan 2' = $919 (6-month, x2)",Alamosa (81101),Toggle Insurance Company,co-B-P2,1838
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Toggle Insurance Company' / 'Plan 3' = $1,016 (6-month, x2)",Alamosa (81101),Toggle Insurance Company,co-B-P3,2032
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Trexis Insurance Corporation' / 'Plan 1' = $1,796 (6-month, x2)",Alamosa (81101),Trexis Insurance Corporation,co-B-P1,3592
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Truck Insurance Exchange' / 'Plan 1' = $1,308 (6-month, x2)",Alamosa (81101),Truck Insurance Exchange,co-B-P1,2616
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Truck Insurance Exchange' / 'Plan 2' = $1,534 (6-month, x2)",Alamosa (81101),Truck Insurance Exchange,co-B-P2,3068
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Truck Insurance Exchange' / 'Plan 3' = $1,596 (6-month, x2)",Alamosa (81101),Truck Insurance Exchange,co-B-P3,3192
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Trumbull Insurance Company' / 'Plan 1' = $3,026 (6-month, x2)",Alamosa (81101),Trumbull Insurance Company,co-B-P1,6052
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Trumbull Insurance Company' / 'Plan 2' = $3,551 (6-month, x2)",Alamosa (81101),Trumbull Insurance Company,co-B-P2,7102
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'Trumbull Insurance Company' / 'Plan 3' = $3,737 (6-month, x2)",Alamosa (81101),Trumbull Insurance Company,co-B-P3,7474
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'UNITED SERVICES AUTOMOBILE ASSOCIATION' / 'Plan 1' = $1,372 (6-month, x2)",Alamosa (81101),UNITED SERVICES AUTOMOBILE ASSOCIATION,co-B-P1,2744
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'UNITED SERVICES AUTOMOBILE ASSOCIATION' / 'Plan 2' = $1,682 (6-month, x2)",Alamosa (81101),UNITED SERVICES AUTOMOBILE ASSOCIATION,co-B-P2,3364
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'UNITED SERVICES AUTOMOBILE ASSOCIATION' / 'Plan 3' = $1,695 (6-month, x2)",Alamosa (81101),UNITED SERVICES AUTOMOBILE ASSOCIATION,co-B-P3,3390
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'USAA CASUALTY INSURANCE COMPANY' / 'Plan 1' = $1,298 (6-month, x2)",Alamosa (81101),USAA CASUALTY INSURANCE COMPANY,co-B-P1,2596
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'USAA CASUALTY INSURANCE COMPANY' / 'Plan 2' = $1,588 (6-month, x2)",Alamosa (81101),USAA CASUALTY INSURANCE COMPANY,co-B-P2,3176
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_B.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver B'), row 'USAA CASUALTY INSURANCE COMPANY' / 'Plan 3' = $1,595 (6-month, x2)",Alamosa (81101),USAA CASUALTY INSURANCE COMPANY,co-B-P3,3190
